PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Unnamed: 15
1656,1970-11-17 07:40:07,0.6597167253494263,-0.3166513442993164,-0.4420290887355804,-0.5188165307044983,8.98011589050293,0.3899933993816376,4.10437536239624,-0.3595127165317535,-5.437013626098633,-1.0033648014068604,-0.380615234375,-0.792236328125,-0.237060546875, 
1657,1970-11-17 12:17:54,0.6592646241188049,-0.3172361552715301,-0.442299485206604,-0.5188036561012268,8.969929695129395,0.4273327887058258,4.047797679901123,-0.528799831867218,-5.531856536865234,-1.1615232229232788,-0.37158203125,-0.789794921875,-0.23779296875, 
1658,1970-11-17 16:55:41,0.6587509512901306,-0.3178341686725616,-0.4424955248832702,-0.5189228653907776,8.950407981872559,0.5166861414909363,4.0387864112854,-1.390910506248474,-5.141519069671631,-1.7765353918075562,-0.3701171875,-0.79248046875,-0.234130859375, 
1659,1970-11-17 21:33:28,0.6582057476043701,-0.318356990814209,-0.4426431059837341,-0.5191682577133179,8.901322364807129,0.436953455209732,3.9540722370147705,-1.6742894649505615,-4.472759246826172,-2.581965208053589,-0.373291015625,-0.796875,-0.23583984375, 
1660,1970-11-18 02:11:15,0.6576093435287476,-0.3188010454177856,-0.4428980648517608,-0.5194342136383057,8.894391059875488,0.3975681364536285,3.97503399848938,-1.1111558675765991,-4.789178371429443,-3.335068702697754,-0.37255859375,-0.797119140625,-0.241455078125, 
1661,1970-11-18 06:49:02,0.6571083664894104,-0.3190162777900696,-0.443221777677536,-0.5196598768234253,8.977946281433105,0.4095002710819244,3.992920160293579,0.5207382440567017,-4.078989028930664,-3.650975227355957,-0.366943359375,-0.79443359375,-0.239013671875, 
1662,1970-11-18 11:26:49,0.6567694544792175,-0.3190030455589294,-0.4434958398342132,-0.5198625922203064,9.096529006958008,0.3641118705272674,4.000009536743164,1.7923448085784912,-2.5960521697998047,-3.556669235229492,-0.371337890625,-0.795166015625,-0.235107421875, 
1663,1970-11-18 16:04:36,0.6565044522285461,-0.3190033733844757,-0.443684458732605,-0.5200359225273132,9.0447998046875,0.3352450728416443,3.9997384548187256,1.662386178970337,-2.098371982574463,-2.9395060539245605,-0.370361328125,-0.79638671875,-0.2353515625, 
1664,1970-11-18 20:42:23,0.6562737226486206,-0.3191046416759491,-0.4438752233982086,-0.5201025009155273,8.99925708770752,0.3959012031555176,3.9908390045166016,1.6184345483779907,-2.5986905097961426,-2.0315866470336914,-0.370361328125,-0.794677734375,-0.23388671875, 
1665,1970-11-19 01:20:10,0.6561200618743896,-0.3191660940647125,-0.4440261125564575,-0.5201296210289001,8.996193885803223,0.4703573584556579,3.988258838653565,1.940629243850708,-2.1278388500213623,-1.6119478940963743,-0.368896484375,-0.79296875,-0.236328125, 
1666,1970-11-19 05:57:57,0.6560225486755371,-0.3191597759723663,-0.4441833198070526,-0.5201223492622375,8.909897804260254,0.517623245716095,3.900493860244751,2.5085270404815674,-1.816670298576355,-1.472691774368286,-0.368896484375,-0.7900390625,-0.2353515625, 
1667,1970-11-19 10:35:44,0.6558728814125061,-0.3190290033817291,-0.444508284330368,-0.5201139450073242,8.887324333190918,0.3734195828437805,4.0207200050354,3.557917594909668,-2.2915425300598145,-2.402676105499268,-0.3681640625,-0.7978515625,-0.238037109375, 
1668,1970-11-19 15:13:31,0.6557970643043518,-0.3188598453998565,-0.4447888731956482,-0.5200732350349426,8.949049949645996,0.2609072029590606,3.8190758228302,3.8376855850219727,-1.7986778020858765,-2.0105843544006348,-0.368408203125,-0.7958984375,-0.234130859375, 
1669,1970-11-19 19:51:18,0.6558091044425964,-0.3186469972133636,-0.4453079998493194,-0.5197439193725586,9.006486892700195,0.1869296878576278,3.867942571640015,5.9569830894470215,-3.082629680633545,-1.0549744367599487,-0.366943359375,-0.796630859375,-0.229736328125, 
1670,1970-11-20 00:29:05,0.6559891104698181,-0.3183238208293915,-0.4459399878978729,-0.5191726088523865,9.067587852478027,0.1334558874368667,3.877793073654175,7.955428123474121,-3.212550401687622,0.045725081115961,-0.3662109375,-0.799072265625,-0.2294921875, 
1671,1970-11-20 05:06:52,0.6562814712524414,-0.3178881406784057,-0.4466593861579895,-0.5184513926506042,9.06236743927002,0.1365097165107727,3.9149136543273926,9.485980033874512,-3.1897809505462646,0.5905714631080627,-0.3662109375,-0.7939453125,-0.234375, 
1672,1970-11-20 09:44:39,0.6565603017807007,-0.31760174036026,-0.447350412607193,-0.5176776051521301,8.984055519104004,0.2029099017381668,3.903457403182984,8.866921424865723,-3.747049570083618,1.3089438676834106,-0.3662109375,-0.7958984375,-0.226318359375, 
1673,1970-11-20 14:22:26,0.65688157081604,-0.3175156712532043,-0.4479902386665344,-0.5167681574821472,8.956794738769531,0.402709037065506,3.9288365840911865,8.26976203918457,-4.397395133972168,2.7916252613067627,-0.37060546875,-0.795166015625,-0.22314453125, 
1674,1970-11-20 19:00:13,0.6571934819221497,-0.3175246119499206,-0.4485051333904266,-0.5159192681312561,9.04544448852539,0.5005815029144287,3.856004476547241,7.18334436416626,-4.067361354827881,3.045497417449951,-0.3671875,-0.801513671875,-0.219482421875, 
1675,1970-11-20 23:38:00,0.657450258731842,-0.3173937201499939,-0.4490644037723541,-0.5151857733726501,8.977227210998535,0.4417471587657928,3.850963830947876,7.493104457855225,-3.689330101013184,1.8014886379241943,-0.370849609375,-0.79345703125,-0.21923828125, 
1676,1970-11-21 04:15:47,0.657645046710968,-0.3171733319759369,-0.4497472643852234,-0.5144765377044678,8.894014358520508,0.4950223863124847,3.841144561767578,8.127108573913574,-4.069256782531738,0.9259312748908995,-0.36767578125,-0.793212890625,-0.220947265625, 
1677,1970-11-21 08:53:34,0.6577639579772949,-0.3171602189540863,-0.4503301382064819,-0.513822078704834,8.858297348022461,0.7893475294113159,3.939409255981445,6.51582670211792,-4.465588092803955,1.2754935026168823,-0.374267578125,-0.7978515625,-0.217529296875, 
1678,1970-11-21 13:31:21,0.6577240824699402,-0.3171322345733642,-0.4508439898490906,-0.5134398341178894,8.98777961730957,0.7619816660881042,3.9776246547698975,5.136096954345703,-3.999539375305176,-0.4176535606384277,-0.364501953125,-0.796630859375,-0.21533203125, 
1679,1970-11-21 18:09:08,0.6576429605484009,-0.3167566061019897,-0.4514033198356628,-0.5132839679718018,9.010716438293455,0.7084472179412842,3.960029602050781,6.086109161376953,-2.6121625900268555,-2.759512662887573,-0.367919921875,-0.796630859375,-0.211181640625, 
1680,1970-11-21 22:46:55,0.6575411558151245,-0.3162146806716919,-0.4520875215530395,-0.5131465792655945,8.90450668334961,0.68008953332901,3.890878438949585,7.165711402893066,-2.614736795425415,-3.708898544311523,-0.370361328125,-0.797119140625,-0.21484375, 
1681,1970-11-22 03:24:42,0.6574178338050842,-0.3157887160778045,-0.4528886377811432,-0.5128603577613831,8.845952987670898,0.6842399835586548,3.88919734954834,7.477521419525146,-3.942141532897949,-3.0016300678253174,-0.3671875,-0.80126953125,-0.210693359375, 
1682,1970-11-22 08:02:29,0.6572777032852173,-0.3155215382575989,-0.4537033140659332,-0.5124841928482056,8.905245780944824,0.6525707840919495,3.873944759368897,7.049237251281738,-4.810168266296387,-2.1904752254486084,-0.368896484375,-0.793701171875,-0.209228515625, 
1683,1970-11-22 12:40:16,0.6571550965309143,-0.3153356909751892,-0.4544331431388855,-0.5121092200279236,8.967122077941895,0.6427954435348511,3.84421181678772,6.414361953735352,-4.657003879547119,-1.6971871852874756,-0.3720703125,-0.79052734375,-0.205078125, 
1684,1970-11-22 17:18:03,0.6570322513580322,-0.3151605129241943,-0.4551359415054321,-0.5117502212524414,8.964076042175293,0.6102180480957031,3.745522975921631,6.213725090026856,-4.53914737701416,-1.683202862739563,-0.3642578125,-0.796142578125,-0.20751953125, 
1685,1970-11-22 21:55:50,0.656789243221283,-0.3151836097240448,-0.4557917416095733,-0.5114643573760986,8.92406177520752,0.6859351992607117,3.658032178878784,4.679894924163818,-5.241037368774414,-1.705370545387268,-0.36865234375,-0.798828125,-0.204345703125, 
1686,1970-11-23 02:33:37,0.6564002633094788,-0.3154691457748413,-0.4564250111579895,-0.5112228393554688,9.04680061340332,0.7375989556312561,3.657785654067993,2.9496803283691406,-6.4237165451049805,-1.5522832870483398,-0.366943359375,-0.798828125,-0.2021484375, 
1687,1970-11-23 07:11:24,0.6559010744094849,-0.3158999383449554,-0.4569624066352844,-0.5111173987388611,9.252127647399902,0.7302516102790833,3.6742136478424072,1.2910789251327517,-6.552422046661377,-1.8903714418411253,-0.364501953125,-0.798583984375,-0.197509765625, 
1688,1970-11-23 11:49:11,0.6553627848625183,-0.3163540661334991,-0.4573578536510467,-0.5111731290817261,9.275465965270996,0.7001563906669617,3.6854069232940674,0.0841441303491592,-5.766827583312988,-2.3778064250946045,-0.363525390625,-0.80078125,-0.197998046875, 
1689,1970-11-23 16:26:58,0.6548283696174622,-0.3167990446090698,-0.4576716721057892,-0.5113017559051514,9.165715217590332,0.5900405645370483,3.61260437965393,-0.379721075296402,-5.196996688842773,-2.5411641597747803,-0.3671875,-0.800537109375,-0.200439453125, 
1690,1970-11-23 21:04:45,0.6543282866477966,-0.3174671530723572,-0.4579158425331116,-0.5113090872764587,9.019279479980469,0.4270923435688019,3.673017978668213,-1.1696298122406006,-5.823381423950195,-1.0206406116485596,-0.36279296875,-0.794921875,-0.20263671875, 
1691,1970-11-24 01:42:32,0.653879702091217,-0.3184413313865661,-0.4580130875110626,-0.5111898183822632,8.937812805175781,0.3600297570228576,3.703352212905884,-2.5406270027160645,-6.351093292236328,1.0181498527526855,-0.359619140625,-0.803955078125,-0.199951171875, 
1692,1970-11-24 06:20:19,0.6534579992294312,-0.3197759389877319,-0.457895815372467,-0.5110009908676147,8.992432594299316,0.4378542304039001,3.8112246990203857,-4.643199920654297,-6.722413539886475,3.0277867317199707,-0.36328125,-0.801025390625,-0.200439453125, 
1693,1970-11-24 10:58:06,0.6530637145042419,-0.3214835524559021,-0.4575088620185852,-0.5107802152633667,9.155619621276855,0.5181286931037903,3.704345464706421,-7.107847213745117,-6.804823398590088,5.033262252807617,-0.364501953125,-0.799560546875,-0.19775390625, 
1694,1970-11-24 15:35:53,0.6526733636856079,-0.3231316208839416,-0.4572432339191437,-0.5104768872261047,9.185091018676758,0.5755131840705872,3.5812220573425293,-6.1576924324035645,-7.311674118041992,4.95843505859375,-0.364990234375,-0.795166015625,-0.20068359375, 
1695,1970-11-24 20:13:40,0.6521791219711304,-0.3248062431812286,-0.4567027986049652,-0.5105297565460205,9.305670738220217,0.5772820115089417,3.711265802383423,-8.584689140319824,-5.706371307373047,3.691899538040161,-0.3642578125,-0.799560546875,-0.200927734375, 
1696,1970-11-25 00:51:27,0.6515505313873291,-0.3264853060245514,-0.4560654759407043,-0.5108307003974915,9.146270751953123,0.437014490365982,3.4403553009033203,-10.026825904846191,-5.155633926391602,2.337806940078736,-0.3623046875,-0.79638671875,-0.19873046875, 
1697,1970-11-25 05:29:14,0.6507723331451416,-0.3280271589756012,-0.4555807113647461,-0.511267364025116,9.089771270751951,0.3850206434726715,3.717128276824951,-9.647989273071287,-5.52220344543457,0.4279308021068573,-0.36474609375,-0.79443359375,-0.20263671875, 
1698,1970-11-25 10:07:01,0.6500830054283142,-0.3294992446899414,-0.4550684988498688,-0.5116538405418396,9.135472297668455,0.261646568775177,3.583354949951172,-9.069472312927246,-4.988996982574463,0.8089069724082947,-0.36962890625,-0.7998046875,-0.204833984375, 
1699,1970-11-25 14:44:48,0.6495685577392578,-0.330617755651474,-0.4547502696514129,-0.5118686556816101,9.090545654296877,0.2197548300027847,3.633038759231568,-5.880318641662598,-4.453985691070557,0.6433846950531006,-0.3623046875,-0.7939453125,-0.20556640625, 
1700,1970-11-25 19:22:35,0.6492286324501038,-0.331436812877655,-0.4545502960681915,-0.5119476914405823,9.11057186126709,0.2060585170984268,3.6219899654388423,-3.298685312271118,-3.691340684890747,0.6624917387962341,-0.36279296875,-0.79638671875,-0.204345703125, 
1701,1970-11-26 00:00:22,0.6490414142608643,-0.3320502638816833,-0.4544374644756317,-0.5118876695632935,9.10133457183838,0.2644775807857513,3.626370906829834,-1.2992812395095823,-3.196029663085937,0.9755172729492188,-0.365966796875,-0.79443359375,-0.199462890625, 
1702,1970-11-26 04:38:09,0.6488676071166992,-0.3325837850570678,-0.4543325901031494,-0.5118547677993774,9.177886009216309,0.2649723589420318,3.6165733337402335,-0.98872709274292,-2.8474152088165283,0.6270949244499207,-0.362060546875,-0.795654296875,-0.20947265625, 
1703,1970-11-26 09:15:56,0.648675262928009,-0.3330974876880646,-0.4542039632797241,-0.5118787288665771,9.133435249328612,0.2586621642112732,3.586562156677246,-1.1687073707580566,-2.5976271629333496,0.3132241070270538,-0.362548828125,-0.797119140625,-0.20556640625, 
1704,1970-11-26 13:53:43,0.6485042572021484,-0.333420068025589,-0.4542117416858673,-0.511878490447998,9.158370018005373,0.2607526183128357,3.5488123893737797,0.2730889916419983,-2.523606538772583,-0.4193567335605621,-0.3642578125,-0.79248046875,-0.205322265625, 
1705,1970-11-26 18:31:30,0.648440420627594,-0.3335316479206085,-0.4542734026908874,-0.5118318796157837,9.210723876953123,0.3175849020481109,3.587338924407959,1.7935099601745603,-1.7926454544067385,-0.6175349950790405,-0.3662109375,-0.787353515625,-0.20361328125, 
1706,1970-11-26 23:09:17,0.6484001278877258,-0.3335606157779693,-0.4543517529964447,-0.5117945671081543,9.170595169067385,0.2977126538753509,3.578299045562744,2.239824056625366,-1.4816691875457764,-0.874251127243042,-0.36376953125,-0.79296875,-0.200927734375, 
1707,1970-11-27 03:47:04,0.6483296751976013,-0.3335866928100586,-0.4544320702552795,-0.5117955207824707,9.17580509185791,0.2429654449224472,3.545482397079468,2.0639162063598637,-1.4870734214782717,-1.168169617652893,-0.36376953125,-0.795654296875,-0.202880859375, 
1708,1970-11-27 08:24:51,0.6483145952224731,-0.3335190415382385,-0.4545159637928009,-0.5117842555046082,9.315221786499023,0.2152044475078582,3.6032555103302,2.6632025241851807,-1.0279786586761477,-1.2164368629455566,-0.366943359375,-0.789306640625,-0.19775390625, 
1709,1970-11-27 13:02:38,0.6484520435333252,-0.3332487940788269,-0.4545133709907532,-0.5117883086204529,9.363014221191406,0.2255555689334869,3.715313911437988,3.547199010848999,0.5815171599388123,-1.191118597984314,-0.36279296875,-0.7958984375,-0.202880859375, 
1710,1970-11-27 17:40:25,0.6488335728645325,-0.3325833678245544,-0.4544321298599243,-0.5118098855018616,9.383696556091309,0.1762094795703888,3.723133563995361,5.557694911956787,3.1263444423675537,-1.4560950994491575,-0.36865234375,-0.791015625,-0.20166015625, 
1711,1970-11-27 22:18:12,0.6495637893676758,-0.3313242793083191,-0.4543415009975433,-0.5117806196212769,9.37534523010254,0.1628237217664718,3.921650886535645,9.119091987609863,6.229593276977539,-1.840106725692749,-0.36669921875,-0.792236328125,-0.2021484375, 
1712,1970-11-28 02:55:59,0.6504455208778381,-0.3300743997097015,-0.4539825916290283,-0.5117869973182678,9.2612886428833,0.1160104572772979,3.664941072463989,8.37353229522705,7.9494242668151855,-0.8241531252861023,-0.365478515625,-0.790283203125,-0.202392578125, 
1713,1970-11-28 07:33:46,0.6512174010276794,-0.3291383385658264,-0.4536971747875213,-0.5116615295410156,9.105630874633787,0.052510779350996,3.4832763671875,7.393292903900146,5.875446319580078,0.1926651746034622,-0.36572265625,-0.795654296875,-0.2021484375, 
1714,1970-11-28 12:11:33,0.6518734693527222,-0.328378289937973,-0.453615128993988,-0.5113868713378906,8.904101371765137,0.1519236713647842,3.3235509395599365,7.522726058959961,3.647434711456299,0.5413436889648438,-0.371826171875,-0.79345703125,-0.199462890625, 
1715,1970-11-28 16:49:20,0.6524838209152222,-0.3275585472583771,-0.4537532329559326,-0.5110116004943848,8.888505935668945,0.2686488032341003,3.392112493515014,8.764351844787598,2.4997804164886475,0.1433606892824173,-0.365478515625,-0.786376953125,-0.200927734375, 
1716,1970-11-28 21:27:07,0.6530812978744507,-0.3265950679779053,-0.4539820551872253,-0.5106615424156189,8.971211433410645,0.2886951565742492,3.4964921474456787,9.637338638305664,2.615000009536743,-0.6605134010314941,-0.366455078125,-0.791748046875,-0.194091796875, 
1717,1970-11-29 02:04:54,0.6536962985992432,-0.3255748748779297,-0.4542551040649414,-0.5102831721305847,9.018792152404783,0.2721453309059143,3.587414026260376,10.155521392822266,2.606445074081421,-0.7572012543678284,-0.3671875,-0.79296875,-0.19677734375, 
1718,1970-11-29 06:42:41,0.6542120575904846,-0.3246991634368896,-0.4546195566654205,-0.5098553895950317,8.981245994567871,0.2564442157745361,3.601975202560425,9.76850128173828,1.26856529712677,-0.6312636137008667,-0.365478515625,-0.792724609375,-0.195556640625, 
1719,1970-11-29 11:20:28,0.6546457409858704,-0.3240123093128204,-0.454995721578598,-0.5094000101089478,9.188335418701172,0.3271630406379699,3.652076959609986,8.868919372558594,0.2354384064674377,-0.229220911860466,-0.362548828125,-0.78955078125,-0.193115234375, 
1720,1970-11-29 15:58:15,0.6551247239112854,-0.3233322501182556,-0.4551516473293304,-0.5090771317481995,9.19029426574707,0.4887568056583404,3.711704254150391,7.752869129180908,1.640615463256836,-0.1548288017511367,-0.3671875,-0.790771484375,-0.197265625, 
1721,1970-11-29 20:36:02,0.6554816365242004,-0.322687953710556,-0.4552423059940338,-0.5089454650878906,9.08881664276123,0.5611075162887573,3.6938066482543945,6.504916191101074,1.85300874710083,-1.1817957162857056,-0.369140625,-0.792724609375,-0.19677734375, 
1722,1970-11-30 01:13:49,0.6557261347770691,-0.3220128715038299,-0.4553635120391845,-0.5089495182037354,9.05592918395996,0.5817930102348328,3.6141178607940674,6.073470592498779,1.7717779874801636,-2.3521299362182617,-0.366943359375,-0.788818359375,-0.196533203125, 
1723,1970-11-30 05:51:36,0.6558817625045776,-0.3213666975498199,-0.4554846286773681,-0.5090492367744446,9.030624389648438,0.5733324885368347,3.693815469741821,5.450979232788086,1.6045656204223633,-3.0020909309387207,-0.36474609375,-0.791748046875,-0.19189453125, 
1724,1970-11-30 10:29:23,0.6560083627700806,-0.3208156526088714,-0.4555451571941376,-0.509179413318634,8.992010116577148,0.4720329940319061,3.745579481124878,4.637416839599609,1.5211960077285769,-2.813440084457397,-0.361572265625,-0.786865234375,-0.200927734375, 
1725,1970-11-30 15:07:10,0.6560832262039185,-0.3203999698162079,-0.4555495083332062,-0.5093406438827515,9.057300567626951,0.4729935228824615,3.7455124855041504,3.654016733169556,1.2084904909133911,-2.5740766525268555,-0.35986328125,-0.79541015625,-0.19287109375, 
1726,1970-11-30 19:44:57,0.6560994386672974,-0.3202336430549621,-0.4554065465927124,-0.5095522999763489,9.069793701171877,0.497234582901001,3.722482204437256,1.701406955718994,0.9261873364448548,-1.910771489143372,-0.360595703125,-0.787109375,-0.191162109375, 
1727,1970-12-01 00:22:44,0.6560130715370178,-0.3202149569988251,-0.4553038775920868,-0.5097668170928955,9.012548446655272,0.4847866594791412,3.727713108062744,0.9365860819816588,-0.0880308449268341,-1.910771489143372,-0.3623046875,-0.792724609375,-0.1962890625, 
1728,1970-12-01 05:00:31,0.6558841466903687,-0.3201758861541748,-0.455231100320816,-0.5100222826004028,9.005814552307129,0.4745210409164428,3.7077150344848633,0.9230751991271972,-0.1939137279987335,-2.3702759742736816,-0.3642578125,-0.794921875,-0.198486328125, 
1729,1970-12-01 09:38:18,0.6556833386421204,-0.3201818466186523,-0.4552479684352875,-0.5102616548538208,8.937660217285156,0.4589966237545013,3.6732139587402335,0.9267891049385072,-1.015748381614685,-2.605144500732422,-0.361328125,-0.791259765625,-0.19482421875, 
1730,1970-12-01 14:16:05,0.6554206013679504,-0.3202789425849914,-0.4553503096103668,-0.5104467868804932,8.998458862304688,0.4809614717960357,3.702118396759033,0.8414091467857361,-2.03509521484375,-2.4844958782196045,-0.359619140625,-0.787841796875,-0.1923828125, 
1731,1970-12-01 18:53:52,0.6551748514175415,-0.3203867673873901,-0.4554128050804138,-0.5106388330459595,9.011570930480955,0.4976701736450195,3.762699842453003,0.6659238934516907,-1.8249433040618896,-2.3364546298980717,-0.365234375,-0.789306640625,-0.195556640625, 
1732,1970-12-01 23:31:39,0.6549482345581055,-0.3205126523971557,-0.4554149806499481,-0.5108487010002136,9.039106369018556,0.4902183711528778,3.7516915798187256,0.3602105677127838,-1.5173091888427734,-2.1590352058410645,-0.360107421875,-0.791259765625,-0.197998046875, 
1733,1970-12-02 04:09:26,0.6547302007675171,-0.3206584751605987,-0.455464631319046,-0.5109922885894775,8.983222961425781,0.4527785181999206,3.687964916229248,0.6756565570831299,-1.9194667339324951,-1.868280053138733,-0.36279296875,-0.794677734375,-0.19384765625, 
1734,1970-12-02 08:47:13,0.6545261740684509,-0.3207786381244659,-0.4556067585945129,-0.5110516548156738,9.032049179077148,0.4638130962848663,3.73235297203064,1.394694685935974,-2.388627290725708,-1.7302017211914062,-0.357177734375,-0.793701171875,-0.198486328125, 
1735,1970-12-02 13:25:00,0.6544317007064819,-0.3208477795124054,-0.4556593894958496,-0.5110821723937988,9.161154747009276,0.5229684710502625,3.76311469078064,1.6596708297729492,-1.525915026664734,-1.1719218492507937,-0.355224609375,-0.7939453125,-0.198486328125, 
1736,1970-12-02 18:02:47,0.6544100642204285,-0.3209066092967987,-0.4556043744087219,-0.5111220479011536,9.09373664855957,0.4950640201568603,3.736316680908203,1.4630550146102903,-0.7569578289985657,-0.7500551342964172,-0.3603515625,-0.796875,-0.19775390625, 
1737,1970-12-02 22:40:34,0.6543742418289185,-0.3210972845554352,-0.4555273950099945,-0.5111169219017029,9.021132469177246,0.4898090362548828,3.7782561779022217,0.892007052898407,-1.2650623321533203,-0.1409851163625717,-0.359375,-0.79248046875,-0.195068359375, 
1738,1970-12-03 03:18:21,0.6543694734573364,-0.3214050829410553,-0.4554803371429443,-0.5109713673591614,9.055328369140623,0.4921028316020965,3.627163887023926,0.9739292860031128,-2.024709701538086,0.8990121483802795,-0.35546875,-0.794677734375,-0.196533203125, 
1739,1970-12-03 07:56:08,0.6544218063354492,-0.32135871052742,-0.4558317363262176,-0.5106198787689209,8.957219123840332,0.5713186264038086,3.735712766647339,4.744643688201904,-2.8475818634033203,0.0397060886025428,-0.360107421875,-0.791259765625,-0.197998046875, 
1740,1970-12-03 12:33:55,0.6543508768081665,-0.321580171585083,-0.4557404518127441,-0.5106529593467712,9.142879486083984,0.4627624452114105,3.7349791526794434,0.5081495642662048,-1.3341014385223389,-0.3056875765323639,-0.3603515625,-0.792724609375,-0.197265625, 
1741,1970-12-03 17:11:42,0.6541649103164673,-0.3219287991523742,-0.4556530117988586,-0.5107494592666626,9.04322338104248,0.3700105547904968,3.665567636489868,-0.5043012499809265,-2.018229484558105,-0.604715883731842,-0.3603515625,-0.79296875,-0.1962890625, 
1742,1970-12-03 21:49:29,0.6540083885192871,-0.3223850727081299,-0.4553112089633941,-0.5109670162200928,9.31021499633789,0.3449792563915252,3.79283595085144,-2.2011427879333496,-0.8910914659500122,-0.149027481675148,-0.358642578125,-0.7978515625,-0.195556640625, 
1743,1970-12-04 02:27:16,0.6541995406150818,-0.3222333788871765,-0.4552203118801117,-0.510898768901825,9.123051643371582,0.3551466763019562,3.607203722000122,3.0766170024871826,0.5702860355377197,-0.10209222137928,-0.35693359375,-0.79296875,-0.191650390625, 
1744,1970-12-04 07:05:03,0.654475748538971,-0.3216951191425323,-0.4554209113121032,-0.5107055902481079,9.04487133026123,0.3598143458366394,3.586134433746338,6.409419059753418,0.6060670018196106,-1.1013463735580444,-0.357421875,-0.78955078125,-0.195068359375, 
1745,1970-12-04 11:42:50,0.6547125577926636,-0.321241557598114,-0.4557170867919922,-0.5104231238365173,9.049808502197266,0.3406291604042053,3.5329811573028564,6.569485187530518,-0.4413836896419525,-0.778856635093689,-0.357666015625,-0.78955078125,-0.191650390625, 
1746,1970-12-04 16:20:37,0.6549268960952759,-0.3209172487258911,-0.456080287694931,-0.5100277662277222,9.025890350341797,0.3602175116539001,3.6564764976501465,6.519015312194824,-1.5166175365447998,-0.0956378281116485,-0.360595703125,-0.797607421875,-0.19580078125, 
1747,1970-12-04 20:58:24,0.6552194952964783,-0.3207680881023407,-0.4562390744686126,-0.5096035003662109,9.152947425842283,0.3848573565483093,3.670474529266357,5.28605842590332,-1.0281068086624146,1.3133488893508911,-0.359375,-0.79052734375,-0.1943359375, 
1748,1970-12-05 01:36:11,0.6556432843208313,-0.3206315338611603,-0.4562262892723083,-0.509155809879303,9.140667915344238,0.4545373320579529,3.6138124465942383,4.9931511878967285,0.0602346733212471,2.297222375869751,-0.355712890625,-0.78759765625,-0.19189453125, 
1749,1970-12-05 06:13:58,0.6560813188552856,-0.3205212652683258,-0.4561404287815094,-0.5087376236915588,9.107901573181152,0.4341540336608886,3.568602561950684,4.558657646179199,0.4069026112556457,2.456315755844116,-0.3623046875,-0.7900390625,-0.1943359375, 
1750,1970-12-05 10:51:45,0.6563881039619446,-0.320489227771759,-0.4561266601085663,-0.5083740949630737,9.070086479187012,0.3994325995445251,3.534046173095703,3.9983668327331534,-0.4820694625377655,1.8392544984817505,-0.36083984375,-0.79443359375,-0.1923828125, 
1751,1970-12-05 15:29:32,0.6565650105476379,-0.320530503988266,-0.4561622440814972,-0.5080877542495728,9.009578704833984,0.4217860996723175,3.503173828125,3.3120741844177246,-1.1980596780776978,1.1571881771087646,-0.357666015625,-0.78955078125,-0.191650390625, 
1752,1970-12-05 20:07:19,0.6566121578216553,-0.3210062980651855,-0.4560306966304779,-0.5078445672988892,8.947834968566895,0.4783441126346588,3.496583938598633,0.3476219475269317,-2.2734215259552,2.241130352020264,-0.362548828125,-0.791748046875,-0.19287109375, 
1753,1970-12-06 00:45:06,0.6564737558364868,-0.3218367099761963,-0.4557730853557586,-0.5077290534973145,9.062813758850098,0.5800432562828064,3.6709117889404297,-2.507483720779419,-3.2413392066955566,2.405923128128052,-0.367919921875,-0.7890625,-0.18896484375, 
1754,1970-12-06 05:22:53,0.6562056541442871,-0.322849303483963,-0.4553881287574768,-0.5077784657478333,9.141046524047852,0.6010276079177856,3.760061740875244,-4.596185684204102,-3.3464529514312744,2.0534021854400635,-0.36669921875,-0.79150390625,-0.19189453125, 
1755,1970-12-06 10:00:40,0.6556974649429321,-0.3237995505332947,-0.4553156793117523,-0.5078946352005005,8.98169231414795,0.5310802459716797,3.624547243118286,-3.9578027725219727,-5.141711235046387,0.029525039717555,-0.35888671875,-0.787841796875,-0.190185546875, 
1756,1970-12-06 14:38:27,0.6548935174942017,-0.3248679041862488,-0.4552682042121887,-0.5082921981811523,8.959084510803223,0.6436402797698975,3.747703313827514,-5.940687656402588,-5.965108871459961,-1.9572590589523315,-0.36669921875,-0.787841796875,-0.189697265625, 
1757,1970-12-06 19:16:14,0.653715193271637,-0.3262847363948822,-0.4552611410617828,-0.5089070796966553,8.926804542541504,0.4865365326404571,3.5520129203796387,-8.900904655456543,-8.05235481262207,-3.2498562335968018,-0.361083984375,-0.790283203125,-0.19775390625, 
1758,1970-12-06 23:54:01,0.6523198485374451,-0.3277689814567566,-0.4554836452007293,-0.5095441937446594,9.004064559936523,0.3903274834156036,3.765394687652588,-8.930437088012695,-9.948286056518556,-4.4026594161987305,-0.359619140625,-0.788330078125,-0.2001953125, 
1759,1970-12-07 04:31:48,0.6511795520782471,-0.3290807604789734,-0.4553816616535187,-0.5102481842041016,9.224445343017578,0.6037150621414185,3.867854118347168,-8.923340797424316,-6.939904689788818,-3.6154394149780273,-0.36376953125,-0.78955078125,-0.19873046875, 
